stock_id,tech_score,tech_signals,fund_score,fund_signals,event_score,events,final_score,tier
3711,55.0,MA多頭 | MACD↑ | RSI=56,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,觀察股
5880,55.0,MA多頭 | MACD↑ | RSI=65,45.0,持續配息 | 營收動能,50.0,無重大訊息,50.0,觀察股
2337,55.0,MA多頭 | MACD↑ | RSI=55,38.0,營收動能,50.0,無重大訊息,47.2,觀察股
3034,55.0,MA多頭 | MACD↑ | RSI=63,37.0,持續配息 | 營收動能,50.0,無重大訊息,46.8,觀察股
2330,55.0,MA多頭 | MACD↑ | RSI=47,37.0,持續配息 | 營收動能,50.0,無重大訊息,46.8,觀察股
2303,40.0,MA多頭 | MACD↑ | 突破20日高 | RSI=74,45.0,持續配息 | 營收動能,62.0,"[positive] 公告本公司處分聯詠科技股份有限公司證券之相關資料 | [positive] 係因本公司有價證券於集中交易市場達公布注意交易資訊
標準，",46.4,觀察股
2884,55.0,MA多頭 | MACD↑ | RSI=67,30.0,持續配息 | 營收動能,57.5,[positive] 本公司擬取得三商美邦保險代理人股份有限公司之100%股權,45.5,觀察股
1301,65.0,MA多頭 | MACD↑ | 突破20日高 | RSI=55,22.0,持續配息,50.0,無重大訊息,44.8,觀察股
2885,55.0,MA多頭 | MACD↑ | RSI=56,30.0,營收動能,50.0,無重大訊息,44.0,觀察股
2207,55.0,MA多頭 | MACD↑ | RSI=47,30.0,持續配息 | 營收動能,50.0,無重大訊息,44.0,觀察股
6415,55.0,MA多頭 | MACD↑ | RSI=51,30.0,持續配息 | 營收動能,50.0,無重大訊息,44.0,觀察股
3008,55.0,MA多頭 | MACD↑ | RSI=67,30.0,持續配息 | 營收動能,50.0,無重大訊息,44.0,觀察股
1590,55.0,MA多頭 | MACD↑ | RSI=52,30.0,持續配息 | 營收動能,50.0,無重大訊息,44.0,觀察股
2379,55.0,MA多頭 | MACD↑ | RSI=64,30.0,持續配息 | 營收動能,50.0,無重大訊息,44.0,觀察股
2408,55.0,MA多頭 | MACD↑ | RSI=56,30.0,營收動能,50.0,無重大訊息,44.0,觀察股
3045,55.0,MA多頭 | MACD↑ | RSI=68,29.0,持續配息,50.0,無重大訊息,43.6,觀察股
2002,55.0,MA多頭 | MACD↑ | RSI=49,22.0,持續配息,60.0,[positive] 本公司將參加永豐金證券舉辦之線上法人說明會,42.8,觀察股
2345,35.0,MA多頭 | RSI=41,45.0,持續配息 | 營收動能,50.0,無重大訊息,42.0,觀察股
2609,33.0,RSI=41,45.0,持續配息 | 營收動能,50.0,無重大訊息,41.2,觀察股
1326,55.0,MA多頭 | MACD↑ | RSI=52,23.0,營收動能,50.0,無重大訊息,41.2,觀察股
6505,55.0,MA多頭 | MACD↑ | RSI=48,23.0,營收動能,50.0,無重大訊息,41.2,觀察股
8046,55.0,MA多頭 | MACD↑ | RSI=55,23.0,營收動能,50.0,無重大訊息,41.2,觀察股
2301,33.0,RSI=35,45.0,持續配息 | 營收動能,50.0,無重大訊息,41.2,觀察股
1303,30.0,MA多頭 | MACD↑ | RSI=75,45.0,持續配息 | 營收動能,50.0,無重大訊息,40.0,觀察股
2886,55.0,MA多頭 | MACD↑ | RSI=69,15.0,營收動能,57.5,"[positive] 公告本公司之子公司兆豐國際證券投資信託(股)公司
董事異動",39.5,普通
2883,55.0,MA多頭 | MACD↑ | RSI=69,15.0,營收動能,50.0,無重大訊息,38.0,普通
2882,55.0,MA多頭 | MACD↑ | RSI=69,15.0,營收動能,50.0,無重大訊息,38.0,普通
2891,35.0,MA多頭 | RSI=49,30.0,持續配息 | 營收動能,50.0,無重大訊息,36.0,普通
2454,35.0,MA多頭 | RSI=44,29.0,持續配息,50.0,無重大訊息,35.6,普通
2354,33.0,RSI=32,30.0,持續配息 | 營收動能,50.0,無重大訊息,35.2,普通
2615,15.0,RSI=32,45.0,持續配息 | 營收動能,50.0,無重大訊息,34.0,普通
2892,30.0,MA多頭 | MACD↑ | RSI=79,30.0,持續配息 | 營收動能,50.0,無重大訊息,34.0,普通
2327,30.0,MA多頭 | MACD↑ | RSI=71,30.0,營收動能,50.0,無重大訊息,34.0,普通
2412,35.0,MA多頭 | RSI=58,22.0,持續配息,50.0,無重大訊息,32.8,普通
2395,25.0,RSI=39,30.0,持續配息 | 營收動能,50.0,無重大訊息,32.0,普通
4938,8.0,RSI=25,45.0,持續配息 | 營收動能,50.0,無重大訊息,31.2,普通
2360,15.0,RSI=31,30.0,持續配息 | 營收動能,50.0,無重大訊息,28.0,普通
